"","score","text"
"716",0,"Why do we view killers who wear black differently from the killers who wear white? #Newtown #abortion http://t.co/UquDGGhU"
"717",0,"RT @UCtheTruth: WAIT A COTTON PICKIN MINUTE !! #Democrats #Obama promote #Abortion of Babies! yet they want #GunControl #edshow #cnn #tco #ccot #brtt #tlot"
"718",0,"RT @tinasrodriguez: RT ""@MIKKI_NM: WHO guidance on #abortion is based upon faulty legal and scientific data. #notorhbill #rhbill #prolife http://t.co/wvdb1WFj"""
"719",0,"Help for the heartbreak of medically-advised #abortion - Millie Lace on Cradle My Heart Radio podcast http://t.co/kLFXpv1T via @kimketola"
"720",-1,"first common reason why women consider #abortion is BIRTH CONTROL FAILURE #NOTORHBILL #RHBILL http://t.co/AbmDikGQ""  @iamsuperbianca"
"721",0,"RT @tinasrodriguez: RT ""@MIKKI_NM: WHO guidance on #abortion is based upon faulty legal and scientific data. #notorhbill #rhbill #prolife http://t.co/wvdb1WFj"""
"722",-3,"RT @UCtheTruth: @sleepywizard @PaulOD1 #OpSLAM - HARD AS WE POSSIBLY CAN !! #Agenda21 #abortion #Benghazi #CarbonTax #FastandFurious #debt #guilty #ccot"
"723",3,"Love Girlfriends in God? Listen Sunday for Gwen Smith's powerful story of God's love after #abortion http://t.co/7LYQGV7J via @kimketola"
"724",2,"RT @PersonhoodMS: Think #abortion is safe? Ask this woman if it's safe! http://t.co/1eTLxEO4 #prolife #tcot #prochoice"
"725",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"726",0,"RT @drmikemurdock: #SandyHook ~
#abortion ~

Someone Who Murders Children..Is Evil.
Has A Mental Disorder.
Right..?
I totally agree.
#drMM"
"727",-1,"#Democrat #ABORTION of INNOCENT BABIES versus #Obama #GUNCONTROL   #HoldThemAccountable  #Hypocrite #jesus #god #Bible #abc @nbc @cbs @npr"
"728",-2,"Chicago 1914: Fatal Abortion By Unknown Perp http://t.co/uLS2Wi8R #abortion #prolife"
"729",-2,"RT @BlackRifleProj: Since 1973 nearly 50,000,000 babies have been killed through #Abortion, but the #Leftists are concerned about #Guns? #NRA #TCOT"
"730",-1,"RT @News_Letter: Husband tells of run-up to Savita’s death - Headlines - Belfast Newsletter http://t.co/lmNR3sik #abortion #prochoice #prolife"
"731",0,"next  #Legal na ang #Abortion"
"732",0,"WAIT A COTTON PICKIN MINUTE !! #Democrats #Obama promote #Abortion of Babies! yet they want #GunControl #edshow #cnn #tco #ccot #brtt #tlot"
"733",2,"#ProLife college students: Check out the @NRLC Academy. Great program. Highly recommend: http://t.co/g3S0Yhgc #tcot #abortion"
"734",1,"RT @JustinTodayFM: FG TD @MurphyEoghan has called for a free vote on abortion legislation in the Dail. #abortion #dail"
"735",0,"Remember 40 Years of Roe v. Wade by rededicating yourself to the coming year http://t.co/JsO1jWvt #prolife #abortion #tcot"
"736",-3,"RT @UCtheTruth: @sleepywizard @PaulOD1 #OpSLAM - HARD AS WE POSSIBLY CAN !! #Agenda21 #abortion #Benghazi #CarbonTax #FastandFurious #debt #guilty #ccot"
"737",-2,"""These tragedies must end, and to end them we must change,"" President #Obama #Clinton http://t.co/PGtXOeJn #Abortion #Murder #Genocide"
"738",-1,"#DEMOCRAT Opposing Agenda #GunControl versus #Abortion Population-Control-Make-up-your-minds #hypocrite @abc @cnn @cbs @msnbc @nbc @nbcnews"
"739",-1,"Texas Speaker Joe Straus Says Abortion is NOT a Serious Issue: Why would anyone who is against the kil... http://t.co/g2gNicQO #abortion"
"740",-1,"At Salon Magazine New Article ""#GOP: It's The Message, Stupid"" http://t.co/IlfMRGUe #abortion #lbgt #latino #obama #fiscalcliff"
"741",-1,"At Salon Magazine New Article ""#GOP: It's The Message, Stupid"" http://t.co/Edw4wuuG #abortion #lbgt #latino #obama #fiscalcliff"
"742",-1,"At Salon Magazine New Article ""#GOP: It's The Message, Stupid"" http://t.co/0fMFKoBC #abortion #lbgt #latino #obama #fiscalcliff"
"743",-1,"At Salon Magazine New Article ""#GOP: It's The Message, Stupid"" http://t.co/gC8S3YUD #abortion #lbgt #latino #obama #fiscalcliff"
"744",-1,"At Salon Magazine New Article ""#GOP: It's The Message, Stupid"" http://t.co/ORYYqJtt #abortion #lbgt #latino #obama #fiscalcliff"
"745",0,"Single women, a key voting bloc, avoiding the GOP. #politics #abortion http://t.co/wk9G7i71"
"746",1,"RT @NewYorkGenocide: ""They Want Us to Be Silent"" ~ Luke Robinson http://t.co/mRNRrhuK #Abortion #NewYorkGenocide #ProLife"
"747",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"748",-2,"They say #Abortion is not bout killing a child and it's just a parasite in our body.. Baby? A parasite? Oh Lord please clear their minds:("
"749",-2,"#BREAKING #HILLARY #Hospital #Hypocrite #Benghazi #Libya #Agenda21 #Democrats #dog #FastandFurious #gunrights #Syria #Assad #abortion #ccot"
"750",-1,"UGLY MEDIA @CBS @ABC @PBS    #DEPORTPIERSMORGAN @CNN @MSNBC @NBC @NBCNEWS @ABCNEWS #Democrats  #Abortion #NeverForget #ccot #tcot #tlot"
"751",-1,"I disagree with #abortion :-("
"752",0,"The Florida #ProLife #Personhood Amendment is on the Move http://t.co/55i1aKEF End #Abortion NOW! #tcot"
"753",0,"RT @LifeCharity: ""In my entire career, I have never seen any evidence that #abortion can cure somebody of suicidal feelings."" http://t.co/V52teAq1 #prolife"
"754",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"755",0,"RT .@AFasterPC #Twitter Tutorial: A hash tag is used to track tweets. #abortion is the hashtag for abortion. http://t.co/nFQoANdl  #tech"
"756",-2,"RT @UCtheTruth: #NEWS #AllAboutHim #Obama  #gunrights #Assad #Agenda21 #CarbonTax #Benghazi #obamafail #abortion #FastandFurious #debt #Egypt #guilty"
"757",-3,"@sleepywizard @PaulOD1 #OpSLAM - HARD AS WE POSSIBLY CAN !! #Agenda21 #abortion #Benghazi #CarbonTax #FastandFurious #debt #guilty #ccot"
"758",0,"RT @LifeCharity: ""In my entire career, I have never seen any evidence that #abortion can cure somebody of suicidal feelings."" http://t.co/V52teAq1 #prolife"
"759",-2,"RT @UCtheTruth: #NEWS #AllAboutHim #Obama  #gunrights #Assad #Agenda21 #CarbonTax #Benghazi #obamafail #abortion #FastandFurious #debt #Egypt #guilty"
"760",-2,"#NEWS #AllAboutHim #Obama  #gunrights #Assad #Agenda21 #CarbonTax #Benghazi #obamafail #abortion #FastandFurious #debt #Egypt #guilty"
"761",-1,"RT @MIKKI_NM: @gmanews @sandraguinaldo first common reason why women consider #abortion is BIRTH CONTROL FAILURE #NOTORHBILL #RHBILL
http://t.co/r9aK33e3"
"762",-1,"RT @MIKKI_NM: @gmanews @sandraguinaldo first common reason why women consider #abortion is BIRTH CONTROL FAILURE #NOTORHBILL #RHBILL
http://t.co/r9aK33e3"
"763",1,"FG TD @MurphyEoghan has called for a free vote on abortion legislation in the Dail. #abortion #dail"
"764",-1,"RT @MIKKI_NM: @gmanews @sandraguinaldo first common reason why women consider #abortion is BIRTH CONTROL FAILURE #NOTORHBILL #RHBILL
http://t.co/r9aK33e3"
"765",1,"""They Want Us to Be Silent"" ~ Luke Robinson http://t.co/mRNRrhuK #Abortion #NewYorkGenocide #ProLife"
"766",0,"We must pray for and end to violence against our children. Why are we destroying our future!  #CTshooting #Trafficking #abortion"
"767",0,"@mistere777 - you forgot to add in a Pedicure. #benghazi #libya #democrats #agenda21 #abortion #ccot #Co #tco #tcot #tlot #dnc #edshow"
"768",1,"RT @VotingAmerican: 3,000 Babies Murdered Daily by Abortion in America  Democrats Silent: #dnc #obama #tcot #abortion  http://t.co/VOBOeaic via @wordpressdotcom"
"769",1,"RT @VotingAmerican: 3,000 Babies Murdered Daily by Abortion in America  Democrats Silent: #dnc #obama #tcot #abortion  http://t.co/VOBOeaic via @wordpressdotcom"
"770",1,"3,000 Babies Murdered Daily by Abortion in America  Democrats Silent: #dnc #obama #tcot #abortion  http://t.co/VOBOeaic via @wordpressdotcom"
"771",0,"@KatiePavlich - Don't forget his and Holder's hand in #FastandFurious #abortion #Benghazi #ccot #brtt #tco #tcot #Co #cvn #GunControl"
"772",-1,"@gmanews @sandraguinaldo first common reason why women consider #abortion is BIRTH CONTROL FAILURE #NOTORHBILL #RHBILL
http://t.co/r9aK33e3"
"773",0,"RT @PersonhoodMS: We will not give up! We Will End Abortion! Will You Help? #ProLife End #Abortion NOW! #ProChoice"
"774",-1,"@Common_Sense4U - YES !!! cause his policies lean towards dictatorship. #abortion #Agenda21 #AllAboutHim #CarbonTax #debt #Dictator #Obama"
"775",0,"RT ""@MIKKI_NM: WHO guidance on #abortion is based upon faulty legal and scientific data. #notorhbill #rhbill #prolife http://t.co/wvdb1WFj"""
"776",0,"""In my entire career, I have never seen any evidence that #abortion can cure somebody of suicidal feelings."" http://t.co/V52teAq1 #prolife"
"777",1,"RT @Petra_C: Labour need a win...? This is not a game! #twip #abortion #prolife #prowoman"
"778",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"779",0,"WHO guidance on #abortion is based upon faulty legal and scientific data. #notorhbill #rhbill #prolife

http://t.co/EzcN8PhK"
"780",-1,"RT @LilaGraceRose: When #abortion doctors convert to #prolife and reveal the horrors in that industry, pro-aborts get very uncomfortable. http://t.co/cJV5uK8h"
"781",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"782",0,"WHO bases its promotion on claims that #abortion is both safer than childbirth . #notorhbill  #rhbill #prolife 
http://t.co/EzcN8PhK"
"783",0,"Protecting both mothers and babies - interviews with people at #vigil4life #prolife #abortion http://t.co/u9sRQeqP"
"784",0,"RT @LilaGraceRose: I'm always dismayed when I see stories like this. Draft of a ""Rights of Nature"" article in #abortion-friendly Vermont: http://t.co/f0mJwqnp"
"785",-1,"WHO recommends #abortion practices in developing countries that were rejected the developed world. #notorhbill #rhbill

http://t.co/EzcN8PhK"
"786",0,"RT @MIKKI_NM: UN calls for universal access to #abortion &amp; contraception for teens. With #rhbill #filipinos will comply. #NOTORHBILL 
http://t.co/NiCGTVJQ"
"787",1,"#abortion has made progress through WHO. #rhbill is for abortion #notorhbill #prolife
http://t.co/gBIX3bN2"
"788",1,"#rhbill will allow us to be bullied by the UN on declation #abortion is a human right. that's d real agenda not maternal health #notorhbill"
"789",0,"RT @MIKKI_NM: UN calls for universal access to #abortion &amp; contraception for teens. With #rhbill #filipinos will comply. #NOTORHBILL 
http://t.co/NiCGTVJQ"
"790",0,"RT @BryanLongworth: New Florida #ProLife #Personhood Amendment Petition Launched by @PersonhoodFL http://t.co/L2XdbvrK End #Abortion NOW!"
"791",0,"Help Print &amp; Distribute the New Florida #ProLife Personhood Amendment Petition! http://t.co/BrKaGvYa End #Abortion NOW!"
"792",-3,"Over 1.2 Million babies killed last year alone in US n over 50 Million since 1973. worse than any genocide #abortion http://t.co/5sQWsAz6"
"793",0,"#ebook #Amazon PONTIFF. by Awardwin RICHARD BOWKER #Thriller #Religion #Abortion - http://t.co/OxeGw9QU"
"794",-1,"Husband tells of run-up to Savita’s death - Headlines - Belfast Newsletter http://t.co/lmNR3sik #abortion #prochoice #prolife"
"795",0,"RT @MIKKI_NM: @Karen_DaviLa @piacayetano UN calls for universal access to #abortion, with #rhbill #filipinos will comply #notorhbill
http://t.co/NiCGTVJQ"
"796",-2,"I don't get it. Bakit kailangan mangeelam ng Simbahan sa Pulitika..to disagree in #RHbill and agree on #abortion, which is greater sin??"
"797",0,"@Karen_DaviLa @piacayetano UN calls for universal access to #abortion, with #rhbill #filipinos will comply #notorhbill
http://t.co/NiCGTVJQ"
"798",-1,"America is devistated by the murders of 20 young children but says its ok to murder 3000 babies everyday. #abortion"
"799",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"800",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"801",0,"Pro-Life News, April 15, 2012 http://t.co/ZkDnHZS0 #abortion #prolife"
"802",0,"Pro-Life News, April 15, 2012 http://t.co/I3dHTuju #abortion"
"803",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"804",0,"abortion
tcot
teaparty
Read the constitution &amp; show me where it authorized the fed gov 2 bailout the #abortion industry. #tcot #teaparty"
"805",0,"RT @MIKKI_NM: UN calls for universal access to #abortion &amp; contraception for teens. With #rhbill #filipinos will comply. #NOTORHBILL 
http://t.co/NiCGTVJQ"
"806",1,"RT @MIKKI_NM: The UN pushes #abortion as human right. with #rhbill #filipinos will be obliged to comply. #notorhbill #rhbill 
http://t.co/u5sSkfNJ"
"807",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"808",0,"RT @MIKKI_NM: UN calls for universal access to #abortion &amp; contraception for teens. With #rhbill #filipinos will comply. #NOTORHBILL 
http://t.co/NiCGTVJQ"
"809",0,"RT @MIKKI_NM: UN calls for universal access to #abortion &amp; contraception for teens. With #rhbill #filipinos will comply. #NOTORHBILL 
http://t.co/NiCGTVJQ"
"810",0,"RT @MIKKI_NM: UN calls for universal access to #abortion &amp; contraception for teens. With #rhbill #filipinos will comply. #NOTORHBILL 
http://t.co/NiCGTVJQ"
"811",0,"#RickPerry Wants to Ban All #Abortion : Do You Want To Ban Abortion? http://t.co/x5TWveb3"
"812",0,"UN calls for universal access to #abortion &amp; contraception for teens. With #rhbill #filipinos will comply. #NOTORHBILL 
http://t.co/NiCGTVJQ"
"813",1,"RT @MIKKI_NM: The UN pushes #abortion as human right. with #rhbill #filipinos will be obliged to comply. #notorhbill #rhbill 
http://t.co/u5sSkfNJ"
"814",1,"RT @MIKKI_NM: The UN pushes #abortion as human right. with #rhbill #filipinos will be obliged to comply. #notorhbill http://t.co/C1WvdqzS"
"815",0,"#Abortion will not be legalized if ever #RHBill will be amended, when will they understand that?? #ProLife"
"816",0,"RT @MIKKI_NM: #UN #abortion is a human right. With #rhbill #philippines will comply. #rhbill a deception not a solution #notorhbill
http://t.co/tPZ9pOu4"
"817",1,"OBLIGED?? can you read?  RT @MIKKI_NM: The UN pushes #abortion as human right. with #rhbill #filipinos will be obliged to comply.  #rhbill"
"818",1,"The UN pushes #abortion as human right. with #rhbill #filipinos will be obliged to comply. #notorhbill #rhbill 
http://t.co/u5sSkfNJ"
"819",1,"Sen Pia: ""at some point in their lives women wanted to terminate their pregnancy and their laws made it safe for them"" #alamna #abortion"
"820",0,"#RHBILL ! pabor ako , but NO for #ABORTION ."
"821",0,"#UN #abortion is a human right. With #rhbill #philippines will comply. #rhbill a deception not a solution #notorhbill
http://t.co/tPZ9pOu4"
"822",0,"RT @MIKKI_NM: #UN fighting to decriminalize #abortion with #rhbill #philippines will comply. #notorhbill #rhbill #prolife
http://t.co/Wr4NXHMa"
"823",0,"#UN fighting to decriminalize #abortion with #rhbill #philippines will comply. #notorhbill #rhbill #prolife
http://t.co/Wr4NXHMa"
"824",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"825",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"826",0,"RT @spucprolife: #Abortion and same-sex marriage seriously damage peace: Pope Benedict http://t.co/k7Ui7oxy #prolife #family"
"827",2,"@JillianvT Congratulations! Great to have you at the helm of @ireland when the Govt announces its legislative intent on #abortion #savita .."
"828",-1,"I'll Kill ya baby , #Abortion ."
"829",1,"breakthrough ovulations occur more frequently using today's birth control pills... #NOtoRHBill #prolife #abortion http://t.co/tRJO9t9d"
"830",0,"RT @cnalive: Italian pro-lifers demand taxpayers not be forced to pay for abortions http://t.co/7JFAt8Vz #Italy #Catholic #abortion #prolife"
"831",1,"#Liberals love the unborn.. as long as they're eagles and turtles. #tcot #twisters #ocra #teaparty #p2 #abortion #prolife"
"832",0,"End Abortion NOW! Get your Personhood #ProLife Twibbon today! http://t.co/25EKo0Es #abortion #tcot"
"833",1,"RT @Keychains4Life: Those who fight for #abortion cannot be trusted. They do not care for the innocent. Why would they care 4 u? #prolife"
"834",-2,"RT @ToughAmerica: The DEFINITION of #Weakness: @MarkPetropoulos @Arseburgers @LarryFarber  These are also failed .#abortion wastes of .#sperm and .#egg."
"835",-4,"RT @Jennie_Stone: #Prochoice anger stems from knowing the truth that #abortion is slaughter &amp; being conflicted with the inconvenience of that truth. #prolife"
"836",0,"RT @wacade: Pres O signed a bill that led to the death of 800K unborn babies by #Abortion &amp; will now sign an order to remove 80 mill #guns to save them?"
"837",-1,"RT @LiveActionFilms: Why is it that states can regulate Tylenol or dairy, but @PPact throws a fit about regulating toxic #abortion drugs? http://t.co/GVHDS4nQ"
"838",-1,"Opt out of #Obama's #abortion pill #HHSMandate - Join me in signing this critical petition via @officialACLJ http://t.co/DH2UcAc3"
"839",0,"I'd rather claim #abortion as the US Moloch. ""@simonmoyle:http://t.co/vndGbGIc ""The gun is our Moloch.We sacrifice children to him daily."""""
"840",0,"RT @CovenantTab: I've seen the tax returns of #abortion mills. I know what #abortion is about! #tcot #prolife"
"841",0,"RT @CovenantTab: I've seen the tax returns of #abortion mills. I know what #abortion is about! #tcot #prolife"
"842",-1,"#liberals cry about massacred children while ignoring their own#hypocrisy regarding #abortion #tcot #tlot #lnyhbt #teaparty"
"843",0,"I've seen the tax returns of #abortion mills. I know what #abortion is about! #tcot #prolife"
"844",-4,"it is strange how #Obama would cry for conscience children who were killed, &amp; allow conscienceless children to be killed #abortion"
"845",0,"RT @JaySekulow: #Christian universities forced to pay for #abortion pills http://t.co/ru5biZZ9 The #ACLJ has filed a brief defending their #ReligiousLiberty"
"846",-2,"RT @ToughAmerica: The DEFINITION of #Weakness: @MarkPetropoulos @Arseburgers @LarryFarber  These are also failed .#abortion wastes of .#sperm and .#egg."
"847",1,"#RHBILL HAS WON ! THE SATANS FINALLY ENTERED THE SENATE ! #NOTORHBILL #CBCP #CATHOLIC #PHILIPPINES

NEXT LAW #ABORTION @Pontifex"
"848",-1,"RT @Isaiah58one: @TheAdvocateMag Even the 4,000 slaughtered in the Womb everyday? #abortion #ProLife #personhood"
"849",-2,"The DEFINITION of #Weakness: @MarkPetropoulos @Arseburgers @LarryFarber  These are also failed .#abortion wastes of .#sperm and .#egg."
"850",-1,"The left kills 3,000 children a day #abortion #NRA"
"851",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"852",-1,"http://t.co/VC4maymQ I am sorry but IMHO #abortion should not be covered under any health insurance plan."
"853",-1,"RT @iDefendFreedom: The #Obama who protects innocent life so much, he'd allow them to die. #prolife #abortion #tcot  http://t.co/H6Sujq79"
"854",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"855",-1,"The #Obama who protects innocent life so much, he'd allow them to die. #prolife #abortion #tcot  http://t.co/H6Sujq79"
"856",0,"@hotmanila @JojoMalig @Pontifex @Oprah @Kris__Aquino #RHBILL&gt; #ABORTION #DIVORCE &gt;#EUTHANASIA #GAY #SAME SEX #BESTIALITY &gt;#ATHEISM #CATHOLIC"
"857",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"858",1,"RT @TJ_Yates41: ""Every American's task is to care for and protect the Nation's children."" - Obama. What about #abortion Mr President?"
"859",0,"Just playing cave explorer with my boy.
#homo #abortion #fuckyouall #GOLD"
"860",2,"Think #abortion is safe? Ask this woman if it's safe! http://t.co/1eTLxEO4 #prolife #tcot #prochoice"
"861",0,"Is Your Pastor Preaching a #ProLife Sermon? http://t.co/lfsgmpoy #Abortion #tcot"
"862",0,"What We Need: A God Fearing Nation http://t.co/UNwKyFCN #abortion #prolife"
"863",-2,"Over 3000 #babies are killed every day in the US. And they want more #guncontrol #abortion is a bigger threat to children @BarackObama"
"864",1,"Great discussion about #abortion and how the church SHOULD love #hurting #people."
"865",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"866",1,"RT @TJ_Yates41: ""Every American's task is to care for and protect the Nation's children."" - Obama. What about #abortion Mr President?"
"867",1,"@obama so u want to support #abortion but want to put a stop to Violence against children... please Explain that to me!! I am all ears!!!"
"868",-1,"RT @LilaGraceRose: When #abortion doctors convert to #prolife and reveal the horrors in that industry, pro-aborts get very uncomfortable. http://t.co/cJV5uK8h"
"869",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"870",-2,"compares recent school tragedy to the ongoing tragedy of #abortion http://t.co/xpT3mELU"
"871",-1,"RT @RealtinConnor: If you *really* don't know the diffs b/w the Newtown shootings &amp; #abortion , you're a danger to other ppl. Seek help. #Prochoice is #prolife"
"872",-1,"@Micah_Escobedo and #abortion clinics and #abortion supporters have MORE blood on their hands for killing innocent life #nra"
"873",-1,"Kinda hard to take Obama seriously when speaking about protecting our children when he allows children to be murdered everyday. #abortion"
"874",-2,"God says do not Kill, here we are killing babies. #sandy #newtown #abortion #gay #atheism #rhbill #notorhbill @Pontifex #catholic #Jesus"
"875",0,"RT @safeworld4women: #Philippines: Landmark Law Crucial for Women’s Health http://t.co/cpyG6beY #abortion #contraception #vaw"
"876",0,"#Philippines: Landmark Law Crucial for Women’s Health http://t.co/cpyG6beY #abortion #contraception #vaw"
"877",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"878",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"879",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"880",1,"Congratulations to #Rhbill @senmiriam ,next step is to Legalize #abortion. You are doing what the Bible Predicted u 2 do. @Pontifex @Atheism"
"881",0,"Use and Side effects of misoprostol http://t.co/mdojEXEB #abortion #gastritis"
"882",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"883",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"884",-4,"No woman should go through this:Husband's grief &amp; fury over Irish #abortion law that condemned wife to death http://t.co/b5C288JE #prochoice"
"885",-1,"Remember what Blessed Mother Teresa said; ""The #fruit of #abortion is #nuclear #war!

#Obama must end the mass killing of innocent unborn."
"886",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"887",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"888",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"889",-2,"So what about the 3500 other children that were killed on the same day as that tragedy in CT? #Abortion"
"890",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"891",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"892",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"893",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"894",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"895",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"896",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"897",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"898",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"899",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"900",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"901",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"902",0,"“@trutherbot: #Abortion http://t.co/ejMGiHEj” RFT!!!!!!"
"903",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"904",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"905",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"906",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"907",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"908",2,"RT @MarielenaSpeaks: THANK YOU @parena449 for your kind words. LIFE http://t.co/rOOWDU3F IS OUR GREATEST ASSET! #prolife #abortion #cot #tcot @NatShupe @thehill"
"909",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"910",0,"RT @trutherbot: #Abortion http://t.co/K31Y6mvt"
"911",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"912",0,"#Abortion http://t.co/K31Y6mvt"
"913",-1,"RT @LifeDynamicsInc: What #Kills a large percentage of the #Black community? http://t.co/2JqoqLzC #guns #abortion #HIV #Violence #gangs #heartdisease"
"914",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"915",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"916",-2,"Everyone is sad about the tragedy in CT. What about the millions of innocent babies murdered every yr as a form of birth control? #abortion"
"917",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"918",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"919",-3,"20 at Newtown: I'm sad. What about more than 3000 a day #aborted because of they're on the wrong side of the birth canal ? #abortion"
"920",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"921",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"922",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"923",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"924",-1,"RT @RealtinConnor: If you *really* don't know the diffs b/w the Newtown shootings &amp; #abortion , you're a danger to other ppl. Seek help. #Prochoice is #prolife"
"925",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"926",-1,"What #Kills a large percentage of the #Black community? http://t.co/2JqoqLzC #guns #abortion #HIV #Violence #gangs #heartdisease"
"927",-1,"Abortionist dies in Louisiana: read http://t.co/iBEdc6Nu #abortion #prolife #prochoice"
"928",-1,"#Abortionist dies in Louisiana: http://t.co/zd4ZC4mW #abortion #prolife #prochoice"
"929",1,"""Every American's task is to care for and protect the Nation's children."" - Obama. What about #abortion Mr President?"
"930",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"931",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"932",-2,"abortion
tcot
Do u know every 3 days, more blacks r killed by #abortion than have been killed by the KKK in its entire history #tcot"
"933",1,"RT @mkhoadley: The same #President that supports #abortion wants to ban guns."
"934",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
"935",-1,"RT @ResistTyranny: Forceps kill 10,000x more American children than guns. But liberals aren't talking about forceps control. #abortion. #p2 #tcot #prolife"
